id,popularity,vote_average,vote_count
9571,14.336,7.4,1661.0
4147,17.298,7.4,2999.0
1429,15.54,7.4,1970.0
9426,24.755,7.4,3490.0
2639,8.301,7.4,747.0
488,11.275,7.4,726.0
574093,5.741,7.4,209.0
429174,17.013,7.4,616.0
37775,7.559,7.4,632.0
9662,10.286,7.4,755.0
4043,11.646,7.4,212.0
1645,24.367,7.4,1898.0
855,37.051,7.4,4716.0
571468,12.502,7.4,688.0
14554,9.055,7.4,277.0
11881,11.191,7.4,543.0
7249,15.601,7.4,513.0
6949,7.289,7.4,273.0
381,11.197,7.4,1197.0
474395,29.722,7.4,958.0
350312,37.295,7.4,553.0
315635,125.32,7.4,19087.0
80278,42.207,7.4,5522.0
33701,6.778,7.4,1030.0
17681,23.819,7.4,331.0
10024,21.413,7.4,1816.0
212167,22.286,7.4,314.0
4032,32.184,7.4,1724.0
470,15.676,7.4,2621.0
37211,40.579,7.4,263.0
33436,9.416,7.4,220.0
3121,9.677,7.4,291.0
22164,30.592,7.4,579.0
12776,7.645,7.4,909.0
504608,21.92,7.4,3937.0
9539,39.168,7.4,2130.0
2899,21.723,7.4,2797.0
594328,53.869,7.4,312.0
547258,5.928,7.4,302.0
25793,17.114,7.4,1392.0
10975,18.353,7.4,416.0
787428,6.882,7.4,289.0
132363,13.436,7.4,2592.0
81188,57.208,7.4,5784.0
11673,11.11,7.4,605.0
818750,123.236,7.4,456.0
307081,80.959,7.4,4811.0
10144,218.43,7.4,6621.0
545609,53.656,7.4,4655.0
140823,15.063,7.4,2924.0
36040,10.728,7.4,300.0
26405,7.889,7.4,204.0
14534,15.987,7.4,524.0
9652,8.415,7.4,385.0
476299,30.377,7.4,1934.0
401306,5.116,7.4,233.0
302528,9.814,7.4,581.0
38884,9.915,7.4,203.0
4232,61.183,7.4,5296.0
874,9.599,7.4,331.0
250,6.335,7.4,204.0
298582,10.539,7.4,312.0
261470,39.318,7.4,349.0
65754,18.083,7.4,5968.0
15601,35.233,7.4,423.0
399404,27.957,7.4,4439.0
265712,52.018,7.4,384.0
259316,75.27,7.4,17035.0
53565,9.243,7.4,396.0
37094,22.481,7.4,2980.0
632617,21.421,7.3,381.0
374461,8.797,7.3,383.0
75656,70.936,7.3,13937.0
12902,18.19,7.3,348.0
11426,10.61,7.3,489.0
8056,8.972,7.3,238.0
658,20.491,7.3,2924.0
416477,15.063,7.3,2084.0
293670,17.032,7.3,1307.0
11948,13.055,7.4,343.0
10234,15.392,7.3,1422.0
116,21.454,7.3,3503.0
433498,26.334,7.3,1564.0
304357,13.971,7.3,1210.0
13188,11.21,7.3,222.0
801,16.103,7.3,2183.0
184,20.166,7.3,5387.0
535356,12.385,7.3,331.0
379291,34.242,7.3,729.0
46838,20.789,7.3,2243.0
23550,6.391,7.3,455.0
15362,6.118,7.3,724.0
88,21.593,7.3,5234.0
765245,28.298,7.3,352.0
420814,27.128,7.3,2353.0
14551,10.147,7.3,272.0
10437,13.225,7.3,717.0
342737,16.422,7.3,987.0
271674,10.039,7.3,1001.0
239877,8.787,7.3,1029.0
82695,17.424,7.3,4693.0
16307,12.831,7.3,1020.0
15080,16.386,7.3,825.0
420809,93.284,7.3,5182.0
47735,10.205,7.3,259.0
37799,30.295,7.3,10296.0
15003,16.134,7.3,391.0
11644,13.724,7.3,1084.0
2666,21.616,7.3,2259.0
892,11.484,7.3,1128.0
40794,8.775,7.3,686.0
1791,17.174,7.3,844.0
276624,21.75,7.3,294.0
19673,10.129,7.3,224.0
4107,7.972,7.3,243.0
1923,15.455,7.3,1543.0
1427,100.048,7.3,3779.0
987,10.355,7.3,267.0
425,162.212,7.3,11392.0
283591,16.149,7.3,235.0
54138,33.181,7.3,8153.0
21484,22.589,7.3,728.0
11816,12.03,7.3,357.0
11101,20.528,7.3,437.0
2640,14.87,7.3,1353.0
537681,11.271,7.3,202.0
286192,8.895,7.3,924.0
38142,38.576,7.3,1562.0
36940,8.214,7.3,470.0
10794,13.72,7.3,593.0
498248,22.203,7.3,758.0
483306,5.972,7.3,212.0
10911,17.704,7.3,603.0
1594,11.153,7.3,404.0
180,20.56,7.3,7315.0
428836,17.245,7.3,390.0
413279,9.931,7.3,438.0
22803,118.72,7.3,4154.0
19666,11.605,7.3,440.0
965,6.229,7.3,312.0
3109,10.321,7.3,391.0
2841,9.378,7.3,981.0
438146,8.299,7.3,238.0
318846,33.846,7.3,7651.0
18874,10.478,7.3,209.0
2756,22.059,7.3,2312.0
58,131.403,7.3,13840.0
169881,18.582,7.3,915.0
79120,9.987,7.3,444.0
50848,5.88,7.3,254.0
11206,9.266,7.3,398.0
902,11.844,7.3,844.0
497582,36.681,7.3,4619.0
467909,15.55,7.3,523.0
284689,10.35,7.3,678.0
12554,9.661,7.3,234.0
11230,26.114,7.3,728.0
690,8.99,7.3,374.0
508642,45.934,7.3,414.0
381288,79.842,7.3,15319.0
13199,16.757,7.3,275.0
850,14.995,7.3,986.0
614696,54.213,7.3,1358.0
77016,19.063,7.3,2703.0
21956,23.208,7.3,264.0
13949,12.391,7.3,239.0
9589,17.102,7.3,1087.0
590,11.341,7.3,1389.0
57361,9.755,7.3,372.0
104,15.111,7.3,1781.0
362045,9.539,7.3,227.0
360606,19.964,7.3,332.0
65229,11.369,7.3,564.0
20312,11.57,7.3,511.0
4543,17.498,7.3,1512.0
